id,stud.id,name,gender,age,format ,studies,score,salary
1069,547241,"Wagner Spikes, Zvi",Female,20,in-person,Economics and Finance,88,45545.79232
1070,385506,"Stahl, Anthony",Male,18,online,Social Sciences,68,52062.54889
1071,197837,"Lewis, Alex",Male,21,in-person,Mathematics and Statistics,84,55660.20416
1072,773726,"Merrill, Kashaun",Male,21,online,Biology,74,49474.96574
1073,756854,"Kue, Kendrick",Male,24,in-person,Biology,55,55693.3573
1074,490086,"Doerr, Robel",Male,21,in-person,Political Science,93,67278.11292
1075,481361,"Hughes, Javier",Male,19,in-person,Economics and Finance,77,55726.0961
1076,387763,"Anglin, Gabriel",Male,22,online,Mathematics and Statistics,71,42533.40038
1077,969474,"Rakestraw, Ruby",Female,47,online,Economics and Finance,81,51963.77968
1078,395840,"La, Huseen",Male,21,online,Biology,60,57948.65112
1079,862959,"Sanchez, Khampeng",Female,26,online,Social Sciences,76,31660.87118
1080,526366,"Spetsas, Ebony",Male,19,online,Environmental Sciences,85,53834.89125
1081,263118,"Dargahi, Alexis",Female,22,online,Environmental Sciences,79,38989.61387
1082,896301,"Johnson, Greyland",Male,19,online,Environmental Sciences,81,56015.67544
1083,781388,"Wada, Vinay",Male,24,online,Social Sciences,67,55899.4617
1084,895150,"Conti, Milo",Male,54,online,Environmental Sciences,85,45702.88957
1085,511967,"Shrestha, Kasimir",Male,24,online,Biology,91,54680.65283
1086,857227,"Liles, Nathan",Male,19,in-person,Political Science,75,49976.93715
1087,695657,"Madrill, Grace",Female,19,online,Economics and Finance,73,25272.70248
1088,473749,"Donley, Amber",Female,22,online,Environmental Sciences,53,47791.2197
1089,709928,"Danner, Eduardo",Male,20,online,Social Sciences,91,52383.91404
1090,347175,"Everett, Daniel",Male,23,online,Biology,90,46574.02426
1091,225688,"Shepherd, Michael",Male,23,in-person,Political Science,85,45294.83994
1092,399739,"King, Prakhar",Male,21,in-person,Biology,61,39436.54925
1093,337281,"Hanckel, Mikayla",Female,21,online,Political Science,85,27338.02506
1094,132839,"Mendoza, Sendy",Female,23,online,Mathematics and Statistics,70,38048.29284
1095,261700,"Adams, Edwin",Male,19,online,Political Science,72,39789.56925
1096,815956,"Farley, Marina",Female,21,in-person,Economics and Finance,44,26950.55841
1097,529136,"Gill, Lakota",Male,20,in-person,Biology,92,54494.9356
1098,527540,"Trowell, Justin",Male,23,online,Biology,70,43516.37662
1099,384661,"Offord, Brandon",Male,20,online,Mathematics and Statistics,50,40318.84742
1100,316772,"Doan, Jeremiah",Male,21,in-person,Mathematics and Statistics,47,37363.1056
1101,335511,"Soong, Brandon",Male,19,online,Biology,71,57318.04885
1102,459810,"Martinez, Brittany",Female,22,in-person,Economics and Finance,45,21485.6209
1103,527539,"Duong, Tyme",Male,21,online,Political Science,68,42592.82771
1104,297291,"Cesar, Elizabeth",Female,20,in-person,Biology,66,35433.09215
1105,722150,"Olander, Vanessa",Female,23,in-person,Political Science,52,34227.49216
1106,669986,"Pernice, Miguel",Male,20,in-person,Social Sciences,62,40540.12462
1107,341051,"Parham, Erick",Male,22,online,Environmental Sciences,83,50860.48985
1108,531911,"Pedroza, Tayara",Female,18,in-person,Political Science,66,37245.86514
1109,706945,"Abram, Carlos",Male,24,online,Economics and Finance,92,52979.80498
1110,277261,"Yu, Javier",Male,20,online,Political Science,70,41138.70542
1111,705548,"Koller, Elizabeth",Female,22,online,Economics and Finance,47,31497.09413
1112,948960,"Reynolds, Tyler",Male,21,online,Social Sciences,70,54335.24165
1113,919034,"Amadou, Naomi",Female,26,online,Political Science,93,32999.50223
1114,550820,"Pham, Anthony",Male,18,online,Political Science,74,38764.39933
1115,146484,"Strauss-Subia, Lance",Male,23,online,Social Sciences,95,58071.53528
1116,557008,"Colombo-Davis, Ronald",Male,23,online,Biology,79,39687.65583
1117,292452,"Beehler, Alan",Male,25,online,Biology,70,39075.85557
1118,206546,"Kimbrel, Alexander",Male,19,online,Biology,71,37929.52093
1119,589796,"Ballard, Danielle",Female,21,in-person,Biology,63,37934.97271
1120,759358,"Geer, Alexandria",Female,21,in-person,Political Science,79,46318.75284
1121,631253,"Powell, Rabecca",Female,21,online,Mathematics and Statistics,67,25350.69013
1122,358448,"Kim, Joseph",Male,21,online,Economics and Finance,90,45861.4107
1123,113718,"Mckinney, Brian",Male,22,in-person,Social Sciences,56,45158.136
1124,373212,"Rosenbaum, Solumkenechukwu",Male,21,online,Social Sciences,54,49238.03702
1125,513013,"Holum, Dameion",Male,22,online,Environmental Sciences,57,46653.1039
1126,894126,"Yoshimura, Jeffrey",Male,23,in-person,Economics and Finance,61,42788.59677
1127,352894,"Malone, Jonathan",Male,20,in-person,Biology,95,50014.29006
1128,769418,"Huynh, Tarren",Male,22,online,Economics and Finance,74,31812.04946
1129,118420,"Odom Jr, Cheyenne",Female,21,online,Environmental Sciences,66,19481.33381
1130,775457,"Ismail, Marky",Male,20,in-person,Social Sciences,91,41163.78567
1131,728190,"Lewis, Domenic",Male,24,online,Political Science,75,40202.64158
1132,533968,"Rideout, Juan",Male,20,online,Biology,69,50225.82045
1133,512220,"Harrell, Jordan",Male,25,in-person,Social Sciences,87,61615.84752
1134,157587,"Kim, Benjamin",Male,24,in-person,Environmental Sciences,76,66607.29432
1135,882176,"Lacour, Dominic",Male,21,online,Economics and Finance,54,37437.30722
1136,943833,"Anglin, Tyler",Male,21,online,Mathematics and Statistics,77,38432.83749
1137,831252,"Coons, Judith",Female,24,in-person,Mathematics and Statistics,52,35548.53811
1138,416180,"Maclellan, Elias",Male,20,online,Social Sciences,77,39653.85778
1139,326380,"Holmes, Jason",Male,21,online,Social Sciences,83,62478.72933
1140,516155,"Hartman, Danaya",Female,24,online,Environmental Sciences,73,43667.41565
1141,925640,"Newberry, Phoenix",Male,19,online,Economics and Finance,79,67230.09536
1142,219830,"Anderson, Dylan",Male,19,in-person,Mathematics and Statistics,67,50861.45751
1143,207149,"Nack, Reece",Male,26,in-person,Mathematics and Statistics,78,55656.78031
1144,602889,"Tavares Gomes, Jerrad",Male,27,online,Mathematics and Statistics,57,45258.91466
1145,216220,"Montgomery, Justice",Female,24,online,Biology,47,32462.41976
1146,443735,"Irvin, Triston",Male,19,online,Social Sciences,76,47262.56619
1147,696262,"Macasinag, Paulo",Male,20,online,Environmental Sciences,47,39442.80394
1148,599119,"Tuitele-Britton, Davion",Male,22,in-person,Social Sciences,63,45135.45188
1149,216050,"Cruz, Morgan",Male,20,in-person,Biology,68,43370.37957
1150,870526,"Trujillo, Rowdy",Male,23,in-person,Social Sciences,54,36520.27723
1151,793640,"Hughes, Damian",Male,22,online,Economics and Finance,92,40218.46047
1152,547699,"Strohmeyer, Kaleia",Female,20,online,Social Sciences,57,38608.39478
1153,495560,"Salazar, Javonte",Male,25,online,Economics and Finance,58,34467.64314
1154,691224,"Nguyen, Marquis",Male,21,in-person,Economics and Finance,60,38471.68297
1155,706855,"Llamas, Saroyia",Female,21,online,Economics and Finance,89,45241.25776
1156,134229,"Esquivel, Talayshi",Female,21,online,Social Sciences,88,35106.01099
1157,158550,"Fry, Katrell",Male,19,in-person,Social Sciences,63,53339.86814
1158,981862,"Kane, Steven",Male,19,online,Biology,53,45191.63036
1159,379706,"Nguyen, Seung",Male,20,in-person,Mathematics and Statistics,61,63633.9008
1160,131191,"Hiemsouvahn, Zachary",Male,19,in-person,Political Science,59,41431.49812
1161,199974,"Diane, Jesus",Male,23,in-person,Mathematics and Statistics,72,39358.56336
1162,546990,"York, Angel",Female,21,in-person,Political Science,88,48360.52231
1163,286766,"Spann, Jeffrey",Male,21,in-person,Economics and Finance,75,54141.45947
1164,380644,"Kiflom, Michael",Male,22,online,Mathematics and Statistics,70,52703.29722
1165,217995,"Piazza, Kylear",Male,26,online,Economics and Finance,73,53341.43769
1166,771206,"Schroedl, Kristin",Female,21,online,Mathematics and Statistics,63,26882.32256
1167,368143,"Marshall, Blake",Male,20,in-person,Biology,66,44099.95094
1168,418117,"Estrada, Tia",Female,23,online,Economics and Finance,77,38015.31069
1169,151400,"Boon, Dallen",Male,24,online,Economics and Finance,90,50142.0207
1170,420389,"Casillas, Nicole",Female,22,online,Biology,67,49050.85828
1171,619443,"Horton, Edgar",Male,23,online,Social Sciences,95,44691.30455
1172,132623,"Calzada, Kiersten",Female,20,online,Biology,71,29021.96127
1173,125812,"Younger, Randall",Male,25,online,Economics and Finance,91,43564.49437
1174,850644,"Miller IV, Tiffany",Female,21,in-person,Social Sciences,55,38612.89308
1175,895199,"Vu, Ace",Male,21,online,Social Sciences,82,67893.55998
1176,159551,"Plascencia, Megan",Female,20,online,Social Sciences,85,45001.67137
1177,214450,"Watson, Henry",Male,20,in-person,Political Science,91,52721.56178
1178,639923,"Lewis, Mark",Male,20,online,Social Sciences,92,46576.68115
1179,894097,"Strait, Amanda",Female,23,online,Mathematics and Statistics,73,39036.8838
1180,841304,"Jones, Cheyenne",Female,22,in-person,Economics and Finance,57,42222.20509
1181,476455,"Mcmenimen, Jaylen",Female,25,online,Economics and Finance,50,32390.24164
1182,846250,"Allen, Angelica",Female,20,online,Biology,79,33422.54445
1183,165741,"Salley, Robert",Male,22,online,Mathematics and Statistics,67,39840.36564
1184,436950,"Donels, Guillermo",Male,25,online,Mathematics and Statistics,77,51687.75054
1185,574100,"Bowman, Peter",Male,22,in-person,Biology,43,44828.78437
1186,767534,"Habtamu, John",Male,19,in-person,Economics and Finance,51,32177.6822
1187,884426,"Schooler, Michelle",Female,19,online,Biology,61,39920.09645
1188,957161,"Chanaud, Christopher",Male,21,online,Political Science,83,39958.03454
1189,136116,"Davis, Cody",Male,21,online,Biology,89,54803.98934
1190,457102,"Lowder, Darian",Male,22,online,Mathematics and Statistics,65,41199.30543
1191,118502,"Osborn-Torres, Salina",Female,21,in-person,Mathematics and Statistics,54,36911.26186
1192,182974,"Aragon, Bethel",Female,21,online,Mathematics and Statistics,49,34287.96037
1193,152383,"Eason, Racheal",Female,36,in-person,Biology,45,42177.15496
1194,963305,"Kramer, David",Male,56,online,Mathematics and Statistics,71,42606.34723
1195,475160,"Geddis, Hernan",Male,21,online,Environmental Sciences,89,47442.15682
1196,587257,"Moala, Kenneth",Male,22,online,Environmental Sciences,91,50086.63515
1197,586084,"Feaman, Jesse",Male,20,online,Biology,93,50913.03849
1198,576597,"Chan, Taj",Male,21,in-person,Mathematics and Statistics,76,57415.39154
1199,641064,"Io, Michael",Male,20,online,Political Science,92,52631.1504
1200,869321,"Myagmarsuren, Richard",Male,21,online,Political Science,75,42244.67913
1201,682706,"Barela, Amber",Female,23,in-person,Biology,46,33200.27493
1202,371786,"Doan, Ian",Male,23,online,Political Science,86,47249.99062
1203,918534,"Lobato, Monique",Female,20,in-person,Political Science,68,42536.12991
1204,503148,"Ruiz, Ashanti",Female,22,online,Mathematics and Statistics,50,28046.20864
1205,381343,"Alarid, Steven",Male,21,in-person,Mathematics and Statistics,56,29430.51967
1206,892142,"Chee, Wyatt",Male,24,online,Economics and Finance,81,46293.44405
1207,125459,"Prom, Jeffrey",Male,19,in-person,Economics and Finance,48,37829.95556
1208,928424,"Le, Torrey",Male,20,online,Mathematics and Statistics,85,47244.03658
1209,548908,"Duarte, Lynn",Female,20,online,Environmental Sciences,94,36243.86856
1210,388780,"Ozuna, Selam",Female,22,online,Environmental Sciences,46,25272.72813
1211,931368,"French-Stegall, Priscilla",Female,22,online,Mathematics and Statistics,49,24424.33223
1212,149939,"Samide, Rocky",Male,20,in-person,Social Sciences,74,46127.31167
1213,224781,"Tran, Sidharth",Male,21,in-person,Biology,89,50739.36604
1214,843387,"Vongphackdy, Michael",Male,22,in-person,Political Science,44,31177.51552
1215,810585,"Smith, Chance",Male,20,online,Environmental Sciences,92,56301.17992
1216,893755,"Tran, Thien",Male,22,in-person,Political Science,43,41317.02792
1217,117866,"Chen, Seong",Male,20,in-person,Economics and Finance,66,44555.02997
1218,926928,"Yeung, Luigi",Male,20,online,Economics and Finance,95,52541.23721
1219,158758,"Fletcher, Yesenya",Female,23,online,Mathematics and Statistics,60,46921.10248
1220,626662,"Johnson, Maximiand",Male,21,in-person,Economics and Finance,76,36258.60256
1221,122162,"Vigil, Amy",Female,24,in-person,Biology,86,36055.36176
1222,377877,"Lane, Ryan",Male,19,online,Environmental Sciences,77,45582.76214
1223,358909,"Greiman, Keziah",Female,23,online,Mathematics and Statistics,77,40598.59933
1224,499777,"Craven, David",Male,19,online,Mathematics and Statistics,70,31971.22504
1225,563388,"Dunkel, Victoria",Female,25,in-person,Social Sciences,76,48969.94787
1226,159517,"Finney, Robert",Male,29,online,Social Sciences,75,71612.7081
1227,795866,"Burgdorff, Christopher",Male,20,in-person,Mathematics and Statistics,65,47803.06667
1228,446234,"Mishra, Enrico",Male,22,online,Social Sciences,87,30413.95931
1229,654760,"Kamanawa, Harvey",Male,23,in-person,Mathematics and Statistics,66,30008.16028
1230,206126,"Nguyen, Evan",Male,20,online,Environmental Sciences,81,49773.36109
1231,635809,"Bermudez Frausto, Naudia",Female,21,online,Economics and Finance,79,34756.13351
1232,903978,"Ramirez, Ashley",Female,22,in-person,Biology,62,34444.63995
1233,477621,"Hampton, Ronald",Male,24,online,Mathematics and Statistics,47,31908.45573
1234,460655,"Brauher, Deion",Male,23,in-person,Social Sciences,77,48746.04396
1235,476680,"Moore IV, Kevin",Male,23,online,Economics and Finance,74,41924.62904
1236,587107,"Bishop, Sarah",Female,22,in-person,Social Sciences,55,43318.40768
1237,219503,"Eustace, Sandra",Female,30,in-person,Economics and Finance,57,39981.22984
1238,488797,"Brohl, Precious",Female,32,online,Environmental Sciences,78,41847.04556
1239,391050,"Sidberry, Marceen",Female,21,online,Mathematics and Statistics,84,42202.39262
1240,364525,"Frazier, Dennis",Male,20,online,Mathematics and Statistics,61,25420.01946
1241,312277,"Webster, Zhjade",Female,21,in-person,Mathematics and Statistics,47,25758.87532
1242,398273,"Petrov, Quinn",Male,21,online,Economics and Finance,72,44385.84288
1243,131364,"Adkinson, Lester",Male,21,online,Mathematics and Statistics,76,44396.80246
1244,822798,"Garcia, Janay",Female,24,online,Biology,54,27956.28844
1245,115122,"Bustamante, Tatiana",Female,21,online,Social Sciences,56,20443.2513
1246,344866,"Ricks, Izaak",Male,21,online,Political Science,76,43318.00804
1247,152243,"Le, Yeng",Male,19,in-person,Biology,87,52083.60762
1248,387069,"Thurston, Autumn",Female,21,online,Political Science,92,50883.82848
1249,161177,"Simon, Joshua",Male,21,online,Biology,59,30849.91589
1250,281483,"Murray, Ryan",Male,61,in-person,Political Science,62,39413.48667
1251,826532,"Hood, David",Male,20,online,Economics and Finance,95,43508.56802
1252,475284,"Miller, Emilee",Female,20,online,Economics and Finance,85,37620.86426
1253,323485,"Cote, Broderick",Male,21,online,Economics and Finance,51,42573.30908
1254,257766,"Kelly, Antonio",Male,19,in-person,Biology,72,53418.19194
1255,463967,"Lee, Phillip",Male,24,online,Environmental Sciences,92,50392.36888
1256,394945,"Wright-Stanford, Brandon",Male,21,online,Economics and Finance,79,50949.08421
1257,299439,"Cantu, Nelisa",Female,20,online,Social Sciences,78,35106.96186
1258,975873,"Thompson, Joshua",Male,22,in-person,Mathematics and Statistics,56,37680.55458
1259,166957,"Xu, Cody",Male,22,in-person,Mathematics and Statistics,77,49554.67915
1260,910606,"Wu, Matthew",Male,20,online,Political Science,64,58970.41264
1261,364576,"Hu, Hunter",Male,22,in-person,Social Sciences,48,29802.21886
1262,664825,"Lane, Kaylisha",Female,21,online,Mathematics and Statistics,77,27569.09856
1263,986181,"Phifer, Jonathan",Male,21,in-person,Political Science,68,60679.98793
1264,644535,"Shen, David",Male,60,in-person,Political Science,85,53344.13124
1265,640593,"Clark, Adam",Male,22,online,Economics and Finance,47,24185.77732
1266,579534,"Ingram, Aubrey",Female,20,online,Environmental Sciences,76,38820.48395
1267,959977,"Koeuth, Batamgalan",Male,21,in-person,Social Sciences,86,75596.79344
1268,268822,"Barnes, Arthur",Male,22,in-person,Environmental Sciences,61,41028.80829
1269,467876,"Mak, Nam",Male,23,online,Mathematics and Statistics,47,27440.24314
1270,529799,"Cordova, Davena",Female,19,online,Economics and Finance,86,41445.23411
1271,447650,"Smith, Danielle",Female,20,online,Political Science,89,35643.44008
1272,658112,"Kunzman, Joshua",Male,25,in-person,Environmental Sciences,66,51552.63966
1273,450126,"Moore, Dustin",Male,22,in-person,Environmental Sciences,73,46336.96071
1274,691147,"Her, Darryl",Male,20,in-person,Political Science,64,39086.28914
1275,580326,"Miyazawa, Matthew",Male,22,in-person,Mathematics and Statistics,68,46062.84287
1276,585253,"Flores, Nkeonye",Female,22,in-person,Political Science,87,31908.25594
1277,671898,"Mccullah, Marissa",Female,20,in-person,Political Science,72,26061.58737
1278,238238,"Prieto Perez, Pamela",Female,20,in-person,Social Sciences,66,41463.21278
1279,298461,"Patel, Mckinley",Male,24,in-person,Political Science,53,30195.58528
1280,794662,"Kimble, Fernando",Male,20,in-person,Biology,67,45893.71595
1281,681749,"Rocha, Urian",Male,21,online,Social Sciences,77,43241.23902
1282,918625,"Costilla Barrios, Jessica",Female,21,online,Environmental Sciences,87,36838.43802
1283,145931,"Samuels, Jack",Male,21,online,Economics and Finance,59,30025.74652
1284,351538,"Alejo, Aphisitt",Male,19,online,Biology,61,41134.36724
1285,202875,"Franklin, Corey",Male,22,online,Mathematics and Statistics,70,67362.35569
1286,773320,"Abeyta, Taylor",Male,21,in-person,Environmental Sciences,74,63426.3478
1287,640129,"Furness, Miguel",Male,26,in-person,Environmental Sciences,79,55191.82065
1288,848677,"Sanchez, Shivani",Female,20,online,Mathematics and Statistics,47,25082.14482
1289,927392,"Robinson, Marvin",Male,20,in-person,Economics and Finance,77,45394.0123
1290,778539,"Truefeather, Austin",Male,21,online,Mathematics and Statistics,49,38817.70155
1291,367114,"Harris, Aaron",Male,21,in-person,Economics and Finance,94,41623.61592
1292,463027,"Licon, Nadia",Female,20,online,Economics and Finance,39,40790.06098
1293,407275,"Rosario, Rie",Female,20,in-person,Economics and Finance,69,39040.71433
1294,571702,"Prom, Frederick",Male,21,in-person,Mathematics and Statistics,65,66416.6068
1295,886960,"Mckernan, Taylor",Female,21,online,Political Science,67,46079.66196
1296,986157,"Martinez, Shane",Male,23,online,Social Sciences,68,58973.79878
1297,299694,"Freeman, Jose",Male,21,online,Political Science,95,56208.93648
1298,553535,"Mitchell, Judith",Female,34,online,Mathematics and Statistics,51,32996.38521
1299,659102,"Barker, Angelo",Male,22,online,Economics and Finance,82,70744.63869
1300,170052,"Dewitt, Nicolas",Male,18,online,Economics and Finance,79,64592.71068
1301,870181,"Jackson, Brandon",Male,20,online,Biology,54,47553.09478
1302,402780,"Tulk, Regan",Female,20,in-person,Social Sciences,73,33463.88449
1303,482092,"Carlton, Richard",Male,21,in-person,Economics and Finance,80,49900.84249
1304,544711,"Vasquez, Eduardo",Male,23,online,Mathematics and Statistics,56,34103.23368
1305,499524,"Sayhouse, Alfredo",Male,19,online,Economics and Finance,62,34964.05908
1306,783262,"Miller, Elvin",Male,20,online,Political Science,88,51132.67759
1307,592693,"Bell, Luke",Male,20,online,Political Science,62,45699.25134
1308,801599,"Dorrance, Zuleyma",Female,19,online,Environmental Sciences,51,30866.1173
1309,658736,"Cannonier, Dillon",Male,22,online,Biology,91,43379.48381
1310,933692,"Archuleta, Warren",Male,22,in-person,Biology,85,49317.3985
1311,177513,"Vang, Vinh",Male,25,in-person,Mathematics and Statistics,72,41670.38903
1312,124490,"Quach, Hoai-Trung",Male,23,online,Economics and Finance,84,51107.29907
1313,120195,"Edmond, Albie",Male,26,in-person,Political Science,63,47998.39682
1314,380792,"Clark, Justin",Male,23,online,Political Science,85,45685.01664
1315,127478,"Dunbar, Jacob",Male,22,online,Mathematics and Statistics,74,42245.09512
1316,855623,"Xiong, Brindan",Male,22,online,Biology,68,65353.38112
1317,927924,"Aashiq, Christian",Male,26,online,Political Science,79,37730.31338
1318,710898,"Gallegos, Justine",Female,41,in-person,Biology,59,36103.71248
1319,461770,"Holmes, Alisha",Female,24,in-person,Political Science,44,29543.59877
1320,854937,"Aguirre, Nichole",Female,21,in-person,Biology,89,43028.07285
1321,748383,"Meno, Christopher",Male,21,in-person,Biology,79,38182.86915
1322,721303,"Gutierrez, Phanath",Male,20,online,Environmental Sciences,43,36187.22169
1323,665770,"Nguyen, Neil",Male,20,in-person,Economics and Finance,94,49766.16166
1324,988309,"Hammond, Timothy",Male,20,online,Economics and Finance,75,35712.8248
1325,805925,"Jones, Paul",Male,21,in-person,Environmental Sciences,72,51584.53481
1326,560004,"Towndrow, Kevin",Male,23,in-person,Mathematics and Statistics,67,57897.6534
1327,741263,"Kreutz, Rikki",Female,20,online,Mathematics and Statistics,39,28824.82601
1328,839043,"Spetsas, D'Andre",Male,20,in-person,Economics and Finance,83,65389.89613
1329,947879,"Neill, Joseph",Male,24,online,Mathematics and Statistics,74,35216.88758
1330,420992,"Nguyen, Darryl",Male,21,in-person,Social Sciences,59,52335.11136
1331,292934,"Tran, Alec",Male,22,online,Biology,90,57083.24832
1332,653023,"Sutton, Catarina",Female,23,in-person,Economics and Finance,47,33974.63196
1333,820995,"Cohen, Anthony",Male,18,online,Environmental Sciences,67,68324.0096
1334,461824,"Cazares, Kenitra",Female,22,online,Economics and Finance,54,34299.46323
1335,416754,"Morgan, Anthony",Male,22,online,Economics and Finance,47,49079.84406
1336,388525,"Duley, Mariah",Female,20,in-person,Mathematics and Statistics,48,23175.82345
1337,485019,"Mitchell, Leonel",Male,20,online,Mathematics and Statistics,50,43052.21978
1338,554629,"Song, Da",Male,18,online,Economics and Finance,88,43295.42155
1339,680065,"Sky, Duncan",Male,21,online,Biology,90,57994.47274
1340,540427,"Lara, Narmada",Female,19,in-person,Biology,72,32676.80867
1341,206222,"Lierman, Benjamin",Male,21,in-person,Political Science,64,32371.50152
1342,324623,"Chavez, Priscilla",Female,19,online,Mathematics and Statistics,69,37807.10625
1343,119206,"Nguyen, Lee",Male,23,online,Social Sciences,70,51898.02678
1344,974017,"Sanchez, Kimphone",Female,24,in-person,Mathematics and Statistics,53,37709.17649
1345,627900,"Mehrer, Jackelin",Female,20,online,Mathematics and Statistics,81,21281.503
1346,500986,"Long, Sean",Male,20,online,Political Science,71,45477.97661
1347,553233,"Munoz, Tashay",Female,20,in-person,Mathematics and Statistics,36,22915.87392
1348,880649,"Lopez Espinal, Thy Thy",Female,19,online,Political Science,74,46959.94396
1349,883766,"Le, Karl",Male,18,online,Social Sciences,91,40495.26216
1350,112287,"Keodara, Ramo",Male,19,in-person,Mathematics and Statistics,55,46075.27427
1351,618746,"Hudson, Matthew",Male,18,in-person,Environmental Sciences,41,40899.31612
1352,926192,"Moffitt Lucas, Alberto",Male,25,in-person,Environmental Sciences,61,51206.52279
1353,444812,"Bowman, Heidi",Female,22,online,Environmental Sciences,60,38134.57404
1354,373808,"Espinoza, Jazmine",Female,22,online,Economics and Finance,47,28294.23853
1355,212520,"Brown, James",Male,25,in-person,Environmental Sciences,86,42835.74549
1356,389953,"Quintana, Emerald",Female,19,in-person,Economics and Finance,57,20336.12153
1357,474963,"Shumpert, Robert",Male,23,online,Economics and Finance,66,37806.24041
1358,941786,"Stolley, Cameron",Male,23,in-person,Biology,35,41981.27482
1359,920751,"Sams, Cristian",Male,24,in-person,Social Sciences,74,41193.70531
1360,260610,"Carter, Dru",Male,21,in-person,Social Sciences,84,45540.26933
1361,782222,"Hernandez, Jocilynn",Female,20,in-person,Environmental Sciences,82,40249.48242
1362,447520,"Geebro, Russell",Male,22,online,Mathematics and Statistics,78,43281.9246
1363,639871,"Nelson, Kendra",Female,22,online,Political Science,69,32890.65602
1364,284963,"Ramos, Nicole",Female,20,in-person,Economics and Finance,53,31731.98312
1365,652653,"Crum, Macy",Male,21,in-person,Economics and Finance,92,39645.70904
1366,147567,"Konrade, Grace",Female,19,online,Biology,91,46559.12993
1367,488499,"Bennett, Ashley",Female,29,online,Political Science,51,35583.43344
1368,673124,"Poudyal, Brendon",Male,21,online,Political Science,49,48426.91185
1369,318944,"Jimenez, Marissa",Female,22,online,Environmental Sciences,83,45007.18747
1370,627885,"Wofford, John",Male,23,online,Social Sciences,91,49455.71771
1371,590147,"Eagle, Henry",Male,19,in-person,Economics and Finance,91,49966.24335
1372,307893,"Taylor, Lucas",Male,24,in-person,Biology,86,40277.57971
1373,780968,"Foster-Anderson, Louis",Male,55,online,Environmental Sciences,72,52875.73972
1374,978641,"Bacon, Nicholas",Male,22,in-person,Mathematics and Statistics,82,46548.1477
1375,805758,"Schmidt, Wesley",Male,18,online,Economics and Finance,73,40590.53916
1376,548221,"Temple, Davena",Female,21,online,Environmental Sciences,66,39415.44692
1377,750403,"Chou, Dwight",Male,23,in-person,Environmental Sciences,91,53051.92513
1378,258568,"Lockett, Nathan",Male,21,online,Environmental Sciences,57,41594.78235
1379,153742,"Isbell, Casandra",Female,21,online,Environmental Sciences,68,44709.66952
1380,290369,"Soyolsaikhan, Olagappan",Male,23,in-person,Social Sciences,68,50350.42033
1381,299659,"Busak, Curtis",Male,19,online,Economics and Finance,52,39725.70278
1382,908728,"Conklin, Marcus",Male,21,in-person,Biology,88,45141.11415
1383,903420,"Josiah, Brandon",Male,21,in-person,Political Science,93,30854.41782
1384,482355,"Baltierrez, Ebony",Female,18,online,Economics and Finance,92,40964.10746
1385,641704,"Ishikawa, Brandon",Male,22,online,Biology,46,37976.07387
1386,156708,"Griffin, Elijah",Male,19,in-person,Economics and Finance,69,42928.9405
1387,335840,"Cornish, Chandler",Female,21,in-person,Mathematics and Statistics,72,46858.67068
1388,149335,"Gilmartin, Chaerin",Female,56,online,Political Science,70,34279.01824
1389,716746,"Parson, Christopher",Male,19,online,Mathematics and Statistics,75,31931.74274
1390,584494,"Sy, Derrick",Male,23,in-person,Social Sciences,71,58533.49751
1391,431217,"Morgan, Atraidies",Male,47,in-person,Social Sciences,67,58316.01052
1392,210741,"Gonzales, Deandranay",Female,20,online,Mathematics and Statistics,56,34686.49258
1393,117780,"Romero, Tayla",Female,22,online,Economics and Finance,82,38655.82558
1394,746550,"Hendrix, Adam",Male,20,online,Biology,72,53988.03246
1395,786487,"Simpson-Brown, Micah",Male,21,online,Social Sciences,88,56147.73311
1396,308916,"Durham, Moises",Male,21,online,Biology,61,50001.27282
1397,181221,"Aslami, Joseph Louis",Male,20,online,Mathematics and Statistics,69,41006.01915
1398,678169,"Barnes, Reed",Female,22,online,Environmental Sciences,44,27455.66092
1399,403145,"De La Torre Perez, Christine",Female,23,online,Mathematics and Statistics,82,44975.0933
1400,537342,"Bandreddi, Ezana",Male,22,online,Biology,72,48129.27732
1401,141917,"West, Christopher",Male,47,online,Social Sciences,49,57480.48312
1402,478244,"Duffield, Miranda",Female,22,in-person,Environmental Sciences,55,47416.05879
1403,848785,"Fleshman, Lee",Female,19,in-person,Biology,49,42235.56698
1404,250771,"Harlan, Ashley",Female,21,online,Social Sciences,64,33901.3568
1405,314391,"Phan, Dazhean",Male,26,in-person,Biology,70,46452.67436
1406,303490,"Outhouse, Ishi",Male,18,online,Social Sciences,90,69521.13573
1407,550241,"Suda, Cory",Male,19,in-person,Environmental Sciences,83,60085.76449
1408,938711,"Patel, Andrew",Male,23,in-person,Political Science,87,54441.25209
1409,325636,"Hawley, Jessica",Female,22,online,Biology,77,30972.76399
1410,147082,"Kanayama, Noah",Male,23,in-person,Social Sciences,79,59798.4239
1411,336421,"Polson, Jason",Male,20,in-person,Political Science,87,40151.71675
1412,385335,"Acherkan, Chantel",Female,24,online,Mathematics and Statistics,49,28017.87427
1413,237477,"Ruvalcaba, Halle",Female,18,online,Biology,54,45141.81278
1414,503783,"Poledor, Kaylyn",Female,20,online,Mathematics and Statistics,45,21453.99451
